Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
40	9	258	appFace://	OutInterests	0	0	0	0
40	9	258	appFace://	InData	0	0	0	0
40	9	258	appFace://	OutData	10	10.3027	10	10.3027
40	9	258	appFace://	InNacks	0	0	0	0
40	9	258	appFace://	OutNacks	0	0	0	0
40	9	258	appFace://	InSatisfiedInterests	10	0	10	0
40	9	258	appFace://	InTimedOutInterests	0	0	0	0
40	9	258	appFace://	OutSatisfiedInterests	0	0	0	0
40	9	258	appFace://	OutTimedOutInterests	0	0	0	0
40	9	-1	all	SatisfiedInterests	10	0	10	0
40	9	-1	all	TimedOutInterests	0	0	0	0
40	10	1	internal://	InInterests	0	0	0	0
40	10	1	internal://	OutInterests	0	0	0	0
40	10	1	internal://	InData	0	0	0	0
40	10	1	internal://	OutData	0	0	0	0
40	10	1	internal://	InNacks	0	0	0	0
40	10	1	internal://	OutNacks	0	0	0	0
40	10	1	internal://	InSatisfiedInterests	0	0	0	0
40	10	1	internal://	InTimedOutInterests	0	0	0	0
40	10	1	internal://	OutSatisfiedInterests	1.31941e-27	0	0	0
40	10	1	internal://	OutTimedOutInterests	0	0	0	0
40	10	2	internal://	InInterests	0	0	0	0
40	10	2	internal://	OutInterests	0	0	0	0
40	10	2	internal://	InData	0	0	0	0
40	10	2	internal://	OutData	0	0	0	0
40	10	2	internal://	InNacks	0	0	0	0
40	10	2	internal://	OutNacks	0	0	0	0
40	10	2	internal://	InSatisfiedInterests	4.39805e-28	0	0	0
40	10	2	internal://	InTimedOutInterests	0	0	0	0
40	10	2	internal://	OutSatisfiedInterests	0	0	0	0
40	10	2	internal://	OutTimedOutInterests	0	0	0	0
40	10	256	internal://	InInterests	0	0	0	0
40	10	256	internal://	OutInterests	0	0	0	0
40	10	256	internal://	InData	0	0	0	0
40	10	256	internal://	OutData	0	0	0	0
40	10	256	internal://	InNacks	0	0	0	0
40	10	256	internal://	OutNacks	0	0	0	0
40	10	256	internal://	InSatisfiedInterests	8.79609e-28	0	0	0
40	10	256	internal://	InTimedOutInterests	0	0	0	0
40	10	256	internal://	OutSatisfiedInterests	0	0	0	0
40	10	256	internal://	OutTimedOutInterests	0	0	0	0
40	10	257	netdev://[00:00:00:00:00:16]	InInterests	0	0	0	0
40	10	257	netdev://[00:00:00:00:00:16]	OutInterests	10	0.224609	10	0.224609
40	10	257	netdev://[00:00:00:00:00:16]	InData	10	10.3027	10	10.3027
40	10	257	netdev://[00:00:00:00:00:16]	OutData	0	0	0	0
40	10	257	netdev://[00:00:00:00:00:16]	InNacks	0	0	0	0
40	10	257	netdev://[00:00:00:00:00:16]	OutNacks	0	0	0	0
40	10	257	netdev://[00:00:00:00:00:16]	InSatisfiedInterests	0	0	0	0
40	10	257	netdev://[00:00:00:00:00:16]	InTimedOutInterests	0	0	0	0
40	10	257	netdev://[00:00:00:00:00:16]	OutSatisfiedInterests	10	0	10	0
40	10	257	netdev://[00:00:00:00:00:16]	OutTimedOutInterests	0	0	0	0
40	10	258	appFace://	InInterests	10	0.224609	10	0.224609
40	10	258	appFace://	OutInterests	0	0	0	0
40	10	258	appFace://	InData	0	0	0	0
40	10	258	appFace://	OutData	10	10.3027	10	10.3027
40	10	258	appFace://	InNacks	0	0	0	0
40	10	258	appFace://	OutNacks	0	0	0	0
40	10	258	appFace://	InSatisfiedInterests	10	0	10	0
40	10	258	appFace://	InTimedOutInterests	0	0	0	0
40	10	258	appFace://	OutSatisfiedInterests	0	0	0	0
40	10	258	appFace://	OutTimedOutInterests	0	0	0	0
40	10	-1	all	SatisfiedInterests	10	0	10	0
40	10	-1	all	TimedOutInterests	0	0	0	0
40	11	1	internal://	InInterests	0	0	0	0
40	11	1	internal://	OutInterests	0	0	0	0
40	11	1	internal://	InData	0	0	0	0
40	11	1	internal://	OutData	0	0	0	0
40	11	1	internal://	InNacks	0	0	0	0
40	11	1	internal://	OutNacks	0	0	0	0
40	11	1	internal://	InSatisfiedInterests	0	0	0	0
40	11	1	internal://	InTimedOutInterests	0	0	0	0
40	11	1	internal://	OutSatisfiedInterests	1.31941e-27	0	0	0
40	11	1	internal://	OutTimedOutInterests	0	0	0	0
40	11	2	internal://	InInterests	0	0	0	0
40	11	2	internal://	OutInterests	0	0	0	0
40	11	2	internal://	InData	0	0	0	0
40	11	2	internal://	OutData	0	0	0	0
40	11	2	internal://	InNacks	0	0	0	0
40	11	2	internal://	OutNacks	0	0	0	0
40	11	2	internal://	InSatisfiedInterests	4.39805e-28	0	0	0
40	11	2	internal://	InTimedOutInterests	0	0	0	0
40	11	2	internal://	OutSatisfiedInterests	0	0	0	0
40	11	2	internal://	OutTimedOutInterests	0	0	0	0
40	11	256	internal://	InInterests	0	0	0	0
40	11	256	internal://	OutInterests	0	0	0	0
40	11	256	internal://	InData	0	0	0	0
40	11	256	internal://	OutData	0	0	0	0
40	11	256	internal://	InNacks	0	0	0	0
40	11	256	internal://	OutNacks	0	0	0	0
40	11	256	internal://	InSatisfiedInterests	8.79609e-28	0	0	0
40	11	256	internal://	InTimedOutInterests	0	0	0	0
40	11	256	internal://	OutSatisfiedInterests	0	0	0	0
40	11	256	internal://	OutTimedOutInterests	0	0	0	0
40	11	257	netdev://[00:00:00:00:00:18]	InInterests	0	0	0	0
40	11	257	netdev://[00:00:00:00:00:18]	OutInterests	10	0.224609	10	0.224609
40	11	257	netdev://[00:00:00:00:00:18]	InData	10	10.3027	10	10.3027
40	11	257	netdev://[00:00:00:00:00:18]	OutData	0	0	0	0
40	11	257	netdev://[00:00:00:00:00:18]	InNacks	0	0	0	0
40	11	257	netdev://[00:00:00:00:00:18]	OutNacks	0	0	0	0
40	11	257	netdev://[00:00:00:00:00:18]	InSatisfiedInterests	0	0	0	0
40	11	257	netdev://[00:00:00:00:00:18]	InTimedOutInterests	0	0	0	0
40	11	257	netdev://[00:00:00:00:00:18]	OutSatisfiedInterests	10	0	10	0
40	11	257	netdev://[00:00:00:00:00:18]	OutTimedOutInterests	0	0	0	0
40	11	258	appFace://	InInterests	10	0.224609	10	0.224609
40	11	258	appFace://	OutInterests	0	0	0	0
40	11	258	appFace://	InData	0	0	0	0
40	11	258	appFace://	OutData	10	10.3027	10	10.3027
40	11	258	appFace://	InNacks	0	0	0	0
40	11	258	appFace://	OutNacks	0	0	0	0
40	11	258	appFace://	InSatisfiedInterests	10	0	10	0
40	11	258	appFace://	InTimedOutInterests	0	0	0	0
40	11	258	appFace://	OutSatisfiedInterests	0	0	0	0
40	11	258	appFace://	OutTimedOutInterests	0	0	0	0
40	11	-1	all	SatisfiedInterests	10	0	10	0
40	11	-1	all	TimedOutInterests	0	0	0	0
41	p1	1	internal://	InInterests	0	0	0	0
41	p1	1	internal://	OutInterests	0	0	0	0
41	p1	1	internal://	InData	0	0	0	0
41	p1	1	internal://	OutData	0	0	0	0
41	p1	1	internal://	InNacks	0	0	0	0
41	p1	1	internal://	OutNacks	0	0	0	0
41	p1	1	internal://	InSatisfiedInterests	0	0	0	0
41	p1	1	internal://	InTimedOutInterests	0	0	0	0
41	p1	1	internal://	OutSatisfiedInterests	1.75922e-28	0	0	0
41	p1	1	internal://	OutTimedOutInterests	0	0	0	0
41	p1	2	internal://	InInterests	0	0	0	0
41	p1	2	internal://	OutInterests	0	0	0	0
41	p1	2	internal://	InData	0	0	0	0
41	p1	2	internal://	OutData	0	0	0	0
41	p1	2	internal://	InNacks	0	0	0	0
41	p1	2	internal://	OutNacks	0	0	0	0
41	p1	2	internal://	InSatisfiedInterests	1.75922e-28	0	0	0
41	p1	2	internal://	InTimedOutInterests	0	0	0	0
41	p1	2	internal://	OutSatisfiedInterests	0	0	0	0
41	p1	2	internal://	OutTimedOutInterests	0	0	0	0
41	p1	257	netdev://[00:00:00:00:00:01]	InInterests	10	0.224609	10	0.224609
41	p1	257	netdev://[00:00:00:00:00:01]	OutInterests	0	0	0	0
41	p1	257	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
41	p1	257	netdev://[00:00:00:00:00:01]	OutData	10	10.3027	10	10.3027
41	p1	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
41	p1	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
41	p1	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	10	0	10	0
41	p1	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
41	p1	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
41	p1	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
41	p1	258	appFace://	InInterests	0	0	0	0
41	p1	258	appFace://	OutInterests	10	0.224609	10	0.224609
41	p1	258	appFace://	InData	10	10.3027	10	10.3027
41	p1	258	appFace://	OutData	0	0	0	0
41	p1	258	appFace://	InNacks	0	0	0	0
41	p1	258	appFace://	OutNacks	0	0	0	0
41	p1	258	appFace://	InSatisfiedInterests	0	0	0	0
41	p1	258	appFace://	InTimedOutInterests	0	0	0	0
41	p1	258	appFace://	OutSatisfiedInterests	10	0	10	0
41	p1	258	appFace://	OutTimedOutInterests	0	0	0	0
41	p1	-1	all	SatisfiedInterests	10	0	10	0
41	p1	-1	all	TimedOutInterests	0	0	0	0
41	p2	1	internal://	InInterests	0	0	0	0
41	p2	1	internal://	OutInterests	0	0	0	0
41	p2	1	internal://	InData	0	0	0	0
41	p2	1	internal://	OutData	0	0	0	0
41	p2	1	internal://	InNacks	0	0	0	0
41	p2	1	internal://	OutNacks	0	0	0	0
41	p2	1	internal://	InSatisfiedInterests	0	0	0	0
41	p2	1	internal://	InTimedOutInterests	0	0	0	0
41	p2	1	internal://	OutSatisfiedInterests	1.75922e-28	0	0	0
41	p2	1	internal://	OutTimedOutInterests	0	0	0	0
41	p2	2	internal://	InInterests	0	0	0	0
41	p2	2	internal://	OutInterests	0	0	0	0
41	p2	2	internal://	InData	0	0	0	0
41	p2	2	internal://	OutData	0	0	0	0
41	p2	2	internal://	InNacks	0	0	0	0
41	p2	2	internal://	OutNacks	0	0	0	0
41	p2	2	internal://	InSatisfiedInterests	1.75922e-28	0	0	0
41	p2	2	internal://	InTimedOutInterests	0	0	0	0
41	p2	2	internal://	OutSatisfiedInterests	0	0	0	0
41	p2	2	internal://	OutTimedOutInterests	0	0	0	0
41	p2	257	netdev://[00:00:00:00:00:03]	InInterests	10	0.224609	10	0.224609
41	p2	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
41	p2	257	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
41	p2	257	netdev://[00:00:00:00:00:03]	OutData	10	10.3027	10	10.3027
41	p2	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
41	p2	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
41	p2	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	10	0	10	0
41	p2	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
41	p2	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
41	p2	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
41	p2	258	appFace://	InInterests	0	0	0	0
41	p2	258	appFace://	OutInterests	10	0.224609	10	0.224609
41	p2	258	appFace://	InData	10	10.3027	10	10.3027
41	p2	258	appFace://	OutData	0	0	0	0
41	p2	258	appFace://	InNacks	0	0	0	0
41	p2	258	appFace://	OutNacks	0	0	0	0
41	p2	258	appFace://	InSatisfiedInterests	0	0	0	0
41	p2	258	appFace://	InTimedOutInterests	0	0	0	0
41	p2	258	appFace://	OutSatisfiedInterests	10	0	10	0
41	p2	258	appFace://	OutTimedOutInterests	0	0	0	0
41	p2	-1	all	SatisfiedInterests	10	0	10	0
41	p2	-1	all	TimedOutInterests	0	0	0	0
41	r1	1	internal://	InInterests	0	0	0	0
41	r1	1	internal://	OutInterests	0	0	0	0
41	r1	1	internal://	InData	0	0	0	0
41	r1	1	internal://	OutData	0	0	0	0
41	r1	1	internal://	InNacks	0	0	0	0
41	r1	1	internal://	OutNacks	0	0	0	0
41	r1	1	internal://	InSatisfiedInterests	0	0	0	0
41	r1	1	internal://	InTimedOutInterests	0	0	0	0
41	r1	1	internal://	OutSatisfiedInterests	4.39805e-28	0	0	0
41	r1	1	internal://	OutTimedOutInterests	0	0	0	0
41	r1	2	internal://	InInterests	0	0	0	0
41	r1	2	internal://	OutInterests	0	0	0	0
41	r1	2	internal://	InData	0	0	0	0
41	r1	2	internal://	OutData	0	0	0	0
41	r1	2	internal://	InNacks	0	0	0	0
41	r1	2	internal://	OutNacks	0	0	0	0
41	r1	2	internal://	InSatisfiedInterests	1.75922e-28	0	0	0
41	r1	2	internal://	InTimedOutInterests	0	0	0	0
41	r1	2	internal://	OutSatisfiedInterests	0	0	0	0
41	r1	2	internal://	OutTimedOutInterests	0	0	0	0
41	r1	256	internal://	InInterests	0	0	0	0
41	r1	256	internal://	OutInterests	0	0	0	0
41	r1	256	internal://	InData	0	0	0	0
41	r1	256	internal://	OutData	0	0	0	0
41	r1	256	internal://	InNacks	0	0	0	0
41	r1	256	internal://	OutNacks	0	0	0	0
41	r1	256	internal://	InSatisfiedInterests	2.63883e-28	0	0	0
41	r1	256	internal://	InTimedOutInterests	0	0	0	0
41	r1	256	internal://	OutSatisfiedInterests	0	0	0	0
41	r1	256	internal://	OutTimedOutInterests	0	0	0	0
41	r1	257	netdev://[00:00:00:00:00:02]	InInterests	0	0	0	0
41	r1	257	netdev://[00:00:00:00:00:02]	OutInterests	10	0.224609	10	0.224609
41	r1	257	netdev://[00:00:00:00:00:02]	InData	10	10.3027	10	10.3027
41	r1	257	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
41	r1	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
41	r1	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
41	r1	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
41	r1	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
41	r1	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	10	0	10	0
41	r1	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
41	r1	258	netdev://[00:00:00:00:00:04]	InInterests	0	0	0	0
41	r1	258	netdev://[00:00:00:00:00:04]	OutInterests	10	0.224609	10	0.224609
41	r1	258	netdev://[00:00:00:00:00:04]	InData	10	10.3027	10	10.3027
41	r1	258	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
41	r1	258	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
41	r1	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
41	r1	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
41	r1	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
41	r1	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	10	0	10	0
41	r1	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
41	r1	259	netdev://[00:00:00:00:00:05]	InInterests	20	0.449219	20	0.449219
41	r1	259	netdev://[00:00:00:00:00:05]	OutInterests	0	0	0	0
41	r1	259	netdev://[00:00:00:00:00:05]	InData	0	0	0	0
41	r1	259	netdev://[00:00:00:00:00:05]	OutData	10	10.3027	10	10.3027
41	r1	259	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
41	r1	259	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
41	r1	259	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	10	0	10	0
41	r1	259	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
41	r1	259	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	0	0	0	0
41	r1	259	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
41	r1	260	netdev://[00:00:00:00:00:07]	InInterests	10	0.224609	10	0.224609
41	r1	260	netdev://[00:00:00:00:00:07]	OutInterests	0	0	0	0
41	r1	260	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
41	r1	260	netdev://[00:00:00:00:00:07]	OutData	10	10.3027	10	10.3027
41	r1	260	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
41	r1	260	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
41	r1	260	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	10	0	10	0
41	r1	260	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
41	r1	260	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	0	0	0	0
41	r1	260	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
41	r1	-1	all	SatisfiedInterests	10	0	10	0
41	r1	-1	all	TimedOutInterests	0	0	0	0
41	r2	1	internal://	InInterests	0	0	0	0
41	r2	1	internal://	OutInterests	0	0	0	0
41	r2	1	internal://	InData	0	0	0	0
41	r2	1	internal://	OutData	0	0	0	0
41	r2	1	internal://	InNacks	0	0	0	0
41	r2	1	internal://	OutNacks	0	0	0	0
41	r2	1	internal://	InSatisfiedInterests	0	0	0	0
41	r2	1	internal://	InTimedOutInterests	0	0	0	0
41	r2	1	internal://	OutSatisfiedInterests	3.51844e-28	0	0	0
41	r2	1	internal://	OutTimedOutInterests	0	0	0	0
41	r2	2	internal://	InInterests	0	0	0	0
41	r2	2	internal://	OutInterests	0	0	0	0
41	r2	2	internal://	InData	0	0	0	0
41	r2	2	internal://	OutData	0	0	0	0
41	r2	2	internal://	InNacks	0	0	0	0
41	r2	2	internal://	OutNacks	0	0	0	0
41	r2	2	internal://	InSatisfiedInterests	8.79609e-29	0	0	0
41	r2	2	internal://	InTimedOutInterests	0	0	0	0
41	r2	2	internal://	OutSatisfiedInterests	0	0	0	0
41	r2	2	internal://	OutTimedOutInterests	0	0	0	0
41	r2	256	internal://	InInterests	0	0	0	0
41	r2	256	internal://	OutInterests	0	0	0	0
41	r2	256	internal://	InData	0	0	0	0
41	r2	256	internal://	OutData	0	0	0	0
41	r2	256	internal://	InNacks	0	0	0	0
41	r2	256	internal://	OutNacks	0	0	0	0
41	r2	256	internal://	InSatisfiedInterests	2.63883e-28	0	0	0
41	r2	256	internal://	InTimedOutInterests	0	0	0	0
41	r2	256	internal://	OutSatisfiedInterests	0	0	0	0
41	r2	256	internal://	OutTimedOutInterests	0	0	0	0
41	r2	257	netdev://[00:00:00:00:00:06]	InInterests	0	0	0	0
41	r2	257	netdev://[00:00:00:00:00:06]	OutInterests	20	0.449219	20	0.449219
41	r2	257	netdev://[00:00:00:00:00:06]	InData	10	10.3027	10	10.3027
41	r2	257	netdev://[00:00:00:00:00:06]	OutData	0	0	0	0
41	r2	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
41	r2	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
41	r2	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	0	0	0	0
41	r2	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
41	r2	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	10	0	10	0
41	r2	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
41	r2	258	netdev://[00:00:00:00:00:09]	InInterests	10	0.224609	10	0.224609
41	r2	258	netdev://[00:00:00:00:00:09]	OutInterests	0	0	0	0
41	r2	258	netdev://[00:00:00:00:00:09]	InData	0	0	0	0
41	r2	258	netdev://[00:00:00:00:00:09]	OutData	10	10.3027	10	10.3027
41	r2	258	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
41	r2	258	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
41	r2	258	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	10	0	10	0
41	r2	258	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
41	r2	258	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	0	0	0	0
41	r2	258	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
41	r2	259	netdev://[00:00:00:00:00:0d]	InInterests	10	0.224609	10	0.224609
41	r2	259	netdev://[00:00:00:00:00:0d]	OutInterests	0	0	0	0
41	r2	259	netdev://[00:00:00:00:00:0d]	InData	0	0	0	0
41	r2	259	netdev://[00:00:00:00:00:0d]	OutData	10	10.3027	10	10.3027
41	r2	259	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
41	r2	259	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
41	r2	259	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	10	0	10	0
41	r2	259	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	0	0	0	0
41	r2	259	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	0	0	0	0
41	r2	259	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	0	0	0	0
41	r2	260	netdev://[00:00:00:00:00:0f]	InInterests	10	0.224609	10	0.224609
41	r2	260	netdev://[00:00:00:00:00:0f]	OutInterests	0	0	0	0
41	r2	260	netdev://[00:00:00:00:00:0f]	InData	0	0	0	0
41	r2	260	netdev://[00:00:00:00:00:0f]	OutData	10	10.3027	10	10.3027
41	r2	260	netdev://[00:00:00:00:00:0f]	InNacks	0	0	0	0
41	r2	260	netdev://[00:00:00:00:00:0f]	OutNacks	0	0	0	0
41	r2	260	netdev://[00:00:00:00:00:0f]	InSatisfiedInterests	10	0	10	0
41	r2	260	netdev://[00:00:00:00:00:0f]	InTimedOutInterests	0	0	0	0
41	r2	260	netdev://[00:00:00:00:00:0f]	OutSatisfiedInterests	0	0	0	0
41	r2	260	netdev://[00:00:00:00:00:0f]	OutTimedOutInterests	0	0	0	0
41	r2	-1	all	SatisfiedInterests	10	0	10	0
41	r2	-1	all	TimedOutInterests	0	0	0	0
41	r3	1	internal://	InInterests	0	0	0	0
41	r3	1	internal://	OutInterests	0	0	0	0
41	r3	1	internal://	InData	0	0	0	0
41	r3	1	internal://	OutData	0	0	0	0
41	r3	1	internal://	InNacks	0	0	0	0
41	r3	1	internal://	OutNacks	0	0	0	0
41	r3	1	internal://	InSatisfiedInterests	0	0	0	0
41	r3	1	internal://	InTimedOutInterests	0	0	0	0
41	r3	1	internal://	OutSatisfiedInterests	4.39805e-28	0	0	0
41	r3	1	internal://	OutTimedOutInterests	0	0	0	0
41	r3	2	internal://	InInterests	0	0	0	0
41	r3	2	internal://	OutInterests	0	0	0	0
41	r3	2	internal://	InData	0	0	0	0
41	r3	2	internal://	OutData	0	0	0	0
41	r3	2	internal://	InNacks	0	0	0	0
41	r3	2	internal://	OutNacks	0	0	0	0
41	r3	2	internal://	InSatisfiedInterests	8.79609e-29	0	0	0
41	r3	2	internal://	InTimedOutInterests	0	0	0	0
41	r3	2	internal://	OutSatisfiedInterests	0	0	0	0
41	r3	2	internal://	OutTimedOutInterests	0	0	0	0
41	r3	256	internal://	InInterests	0	0	0	0
41	r3	256	internal://	OutInterests	0	0	0	0
41	r3	256	internal://	InData	0	0	0	0
41	r3	256	internal://	OutData	0	0	0	0
41	r3	256	internal://	InNacks	0	0	0	0
41	r3	256	internal://	OutNacks	0	0	0	0
41	r3	256	internal://	InSatisfiedInterests	3.51844e-28	0	0	0
41	r3	256	internal://	InTimedOutInterests	0	0	0	0
41	r3	256	internal://	OutSatisfiedInterests	0	0	0	0
41	r3	256	internal://	OutTimedOutInterests	0	0	0	0
41	r3	257	netdev://[00:00:00:00:00:08]	InInterests	0	0	0	0
41	r3	257	netdev://[00:00:00:00:00:08]	OutInterests	10	0.224609	10	0.224609
41	r3	257	netdev://[00:00:00:00:00:08]	InData	10	10.3027	10	10.3027
41	r3	257	netdev://[00:00:00:00:00:08]	OutData	0	0	0	0
41	r3	257	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
41	r3	257	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
41	r3	257	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0	0	0	0
41	r3	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
41	r3	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	10	0	10	0
41	r3	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
41	r3	259	netdev://[00:00:00:00:00:11]	InInterests	10	0.224609	10	0.224609
41	r3	259	netdev://[00:00:00:00:00:11]	OutInterests	0	0	0	0
41	r3	259	netdev://[00:00:00:00:00:11]	InData	0	0	0	0
41	r3	259	netdev://[00:00:00:00:00:11]	OutData	10	10.3027	10	10.3027
41	r3	259	netdev://[00:00:00:00:00:11]	InNacks	0	0	0	0
41	r3	259	netdev://[00:00:00:00:00:11]	OutNacks	0	0	0	0
41	r3	259	netdev://[00:00:00:00:00:11]	InSatisfiedInterests	10	0	10	0
41	r3	259	netdev://[00:00:00:00:00:11]	InTimedOutInterests	0	0	0	0
41	r3	259	netdev://[00:00:00:00:00:11]	OutSatisfiedInterests	0	0	0	0
41	r3	259	netdev://[00:00:00:00:00:11]	OutTimedOutInterests	0	0	0	0
41	r3	260	netdev://[00:00:00:00:00:13]	InInterests	10	0.224609	10	0.224609
41	r3	260	netdev://[00:00:00:00:00:13]	OutInterests	0	0	0	0
41	r3	260	netdev://[00:00:00:00:00:13]	InData	0	0	0	0
41	r3	260	netdev://[00:00:00:00:00:13]	OutData	10	10.3027	10	10.3027
41	r3	260	netdev://[00:00:00:00:00:13]	InNacks	0	0	0	0
41	r3	260	netdev://[00:00:00:00:00:13]	OutNacks	0	0	0	0
41	r3	260	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	10	0	10	0
41	r3	260	netdev://[00:00:00:00:00:13]	InTimedOutInterests	0	0	0	0
41	r3	260	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	0	0	0	0
41	r3	260	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	0	0	0	0
41	r3	-1	all	SatisfiedInterests	10	0	10	0
41	r3	-1	all	TimedOutInterests	0	0	0	0
41	r4	1	internal://	InInterests	0	0	0	0
41	r4	1	internal://	OutInterests	0	0	0	0
41	r4	1	internal://	InData	0	0	0	0
41	r4	1	internal://	OutData	0	0	0	0
41	r4	1	internal://	InNacks	0	0	0	0
41	r4	1	internal://	OutNacks	0	0	0	0
41	r4	1	internal://	InSatisfiedInterests	0	0	0	0
41	r4	1	internal://	InTimedOutInterests	0	0	0	0
41	r4	1	internal://	OutSatisfiedInterests	4.39805e-28	0	0	0
41	r4	1	internal://	OutTimedOutInterests	0	0	0	0
41	r4	2	internal://	InInterests	0	0	0	0
41	r4	2	internal://	OutInterests	0	0	0	0
41	r4	2	internal://	InData	0	0	0	0
41	r4	2	internal://	OutData	0	0	0	0
41	r4	2	internal://	InNacks	0	0	0	0
41	r4	2	internal://	OutNacks	0	0	0	0
41	r4	2	internal://	InSatisfiedInterests	8.79609e-29	0	0	0
41	r4	2	internal://	InTimedOutInterests	0	0	0	0
41	r4	2	internal://	OutSatisfiedInterests	0	0	0	0
41	r4	2	internal://	OutTimedOutInterests	0	0	0	0
41	r4	256	internal://	InInterests	0	0	0	0
41	r4	256	internal://	OutInterests	0	0	0	0
41	r4	256	internal://	InData	0	0	0	0
41	r4	256	internal://	OutData	0	0	0	0
41	r4	256	internal://	InNacks	0	0	0	0
41	r4	256	internal://	OutNacks	0	0	0	0
41	r4	256	internal://	InSatisfiedInterests	3.51844e-28	0	0	0
41	r4	256	internal://	InTimedOutInterests	0	0	0	0
41	r4	256	internal://	OutSatisfiedInterests	0	0	0	0
41	r4	256	internal://	OutTimedOutInterests	0	0	0	0
41	r4	257	netdev://[00:00:00:00:00:0a]	InInterests	0	0	0	0
